id,cusped,m,l,betti,torsion,volume,chernsimons,hash,cuspedtriangulation
1258,m349,2,3,0,"[81]",4.0524505181,0.03054725253,5e3b721182d94134cc67925f1ea734ce,fLzQccbeedeqwxhkq_BabB
1259,s424,-3,2,0,"[12]",4.052456831,0.14531547326,a659d6b7276675bf2a0e80407cd15d05,gzwPQbcfefefxxxnnwn_BaaB
1260,s705,-1,2,0,"[47]",4.0529828347,-0.24304573324,c1ed691b4527edbe197d62db458751b6,gvLQQefdedffgpfrniq_baBb
1261,s385,-1,3,0,"[16]",4.05308630233,0.08955781095,b29be6c085c3633e942925a086478bbc,gzzMQbbeeeffxrqhxak_aBba
1262,s384,-5,1,0,"[32]",4.05308630233,-0.24377552238,4bdeea85cc5524fdb74cb37bd3f5133c,gLLAQacdefefnkqqqwn_aBbB
1263,m342,-5,1,0,"[93]",4.0536512965,0.22152277391,7bd15e45875c772a108e843134e057bc,fLLQccbeedeqjhxka_BabB
1264,s359,-5,1,0,"[21]",4.0541404124,0.16318958842,c9e70befb8dbacec404c57c6d2235a93,gvzQQcdcffefrnnamru_baBb
1265,s348,-4,3,0,"[2, 16]",4.05450402729,0.18288068554,f7fe95e927cc1d502333f68ee4b0f42f,gwLQPaceddffwvhqjhs_BbBa
1266,s348,-5,1,0,"[48]",4.0557884127,-0.06165061957,0719f4546090587c4fc9f08d8621ca2e,gwLQPaceddffwvhqjhs_BbBa
1267,m370,-1,3,0,"[8]",4.05578841269,0.144983952899,d1f9ca81b6182b015b0e6278da4cc157,fzMPcbcdeeexqhqrg_BabB
1268,m368,1,3,0,"[104]",4.05578841269,-0.1449839529,b4a63fe7fb68dbcd11b951b8e7837cc5,fLLQcbeecdexxhjjh_aBba
1269,s403,-3,2,0,"[19]",4.05667296883,0.00130669674,9cf21e20a474530460f8357e36eb928f,gLvQQcceefffqslpphj_baBb
1270,m345,-6,1,0,"[13]",4.0568544061,-0.165320947227,a37202fd866bf64bdaffc599a45e535b,fvQPcddceeeibndem_aBbB
1271,v0819,4,1,0,"[12]",4.05686022424,0.18674898583,05958da123a1e04fc37af65b90c7148e,hwzPMkacedffggjnajonpw_abBb
1272,m370,3,2,0,"[24]",4.05686022424,-0.22991768083,c05cd6d65833fe06d9421b92f9793483,fzMPcbcdeeexqhqrg_BabB
1273,m368,-3,2,0,"[40]",4.0568602242,0.229917680834,2a86209683f02fda95e432328e9824c4,fLLQcbeecdexxhjjh_aBba
1274,m378,-2,3,0,"[26]",4.05719338713,-0.23060369822,72e72aa4893d36c681ae998009b30435,fLPPccdcdeeqwjshn_aBbB
1275,s481,1,3,0,"[90]",4.05731394232,0.20236136532,1f246ca6975d2e551e0ca788d99373b2,gLzPQbdeffefljaimmb_bBba
1276,s394,5,2,0,"[3]",4.0577061829,-0.11338237934,f1dca7e36f470bf880b8d5484e20f487,gvwQQcefffdexhhqakw_aBba
1277,s599,-1,3,0,"[62]",4.0585501545,0.047651032999,4808fae1229ab9fdd77b2ad663861872,gwLQPadeedffndilpxk_abBa
1278,s350,-6,1,0,"[2, 10]",4.0593561358,-0.18842244139,ae68c049eaa1f04669bc8aeeaed04e6b,gLPzQbcdefffdrwxhfj_BaaB
1279,s400,-5,1,0,"[16]",4.0596771319,0.07509133709,82737567e8d2f95588e97c29dd29dcd9,gvwQQcefffdexxhqakj_aBba
1280,s912,0,1,1,"[]",4.059766426,0.0,b3f483410e8165a6aef6524a0c7b0ee8,gvLQQddefeffcvgabaa_BbCb
1281,m401,-2,3,1,"[13]",4.0597664256,0.0,690da7075bd1f42e64d3d7b3760f025a,fzwQcacdedekrxakr_aBbB
1282,v0825,4,1,0,"[6, 6]",4.05976642564,0.0,6da1319573f81cc01cad4c85e8c4cb8e,hLMzPkbcdefgfgxxxxqqnn_BaaB
1283,m358,1,3,0,"[4, 40]",4.0597664256,0.0,5ccf1ca15c496d8d62ad1113308831d8,fvPQccedcdewwrwrw_aBbB
1284,s705,-3,1,0,"[56]",4.0597664256,-0.08333333333,31424304e7669a56bbb5a796bb45d0b4,gvLQQefdedffgpfrniq_baBb
1285,m371,-1,3,1,"[4]",4.0597664256,-0.083333333333,d155201fe1aa0f04ff2e23f1783ea564,fLLQcbeeddexxhsjh_aBba
1286,m368,-4,1,1,"[8]",4.0597664256,-0.08333333333,3c2e95320d09133f17d929d5b0f35dd3,fLLQcbeecdexxhjjh_aBba
1287,m370,4,1,0,"[4, 8]",4.0597664256,0.083333333333,7f811049a283ffc9d3ffe5adb71d1812,fzMPcbcdeeexqhqrg_BabB
1288,m369,1,3,0,"[4, 12]",4.0597664256,0.08333333333,9020c84f1824e01f8b55bee034ee973f,fLMPccbdeeehqxhvk_BbBa
1289,s423,-1,3,0,"[14, 14]",4.0597664256,0.08333333333,67c84facd8515f91468f582bbc0d9964,gvPAQdcecfefkknjxnr_BabB
1290,s779,-3,2,0,"[8]",4.0597664256,0.16666666667,f1e1db28274f94d7631b6369dac471be,gvLQQddfeeffsjasjaa_aBbB
1291,s772,-3,2,0,"[24]",4.0597664256,0.16666666667,36c636ff65d335e2f6f16e12a2c3d3eb,gvLQQbfcdfefjajjaja_aBbB
1292,s817,-1,2,0,"[28]",4.0597664256,-0.16666666667,96e578e20b8f16b7019ebbf57a21a1c5,gLLPQbedefffxxgaxdb_BbaB
1293,s424,-4,1,0,"[6, 6]",4.0597664256,-0.16666666667,10090e89a737f1cf897c51af7d0173e7,gzwPQbcfefefxxxnnwn_BaaB
1294,s818,-1,2,0,"[3, 12]",4.0597664256,-0.16666666667,f4ee346de017a7530011bbf58fcb4ac9,gvQLQdcdfefflwnhpwr_aBba
1295,s778,1,2,0,"[3, 24]",4.0597664256,-0.16666666667,25c49fca9c424d02a48a6a01e9d9a004,gvLQQddfeeffknaknaa_BbBa
1296,s775,1,2,0,"[8]",4.0597664256,0.25,4a84d390d8b1a915b164088cb593c540,gvLQQccfeeffjsajsaa_aBbB
1297,s778,-3,2,0,"[24]",4.0597664256,0.25,0799688e5a1a58d87615fc34f15f6d2c,gvLQQddfeeffknaknaa_BbBa
1298,s779,1,2,0,"[40]",4.0597664256,0.25,56049cc9f63b2ffb1350c170877e6f96,gvLQQddfeeffsjasjaa_aBbB
1299,m395,-2,3,0,"[120]",4.05976642564,0.25,10190a0c04049f9d611f6e929d5c13e3,fzwQcacdedekrhxwj_aBbB
1300,s787,1,2,0,"[2, 6]",4.0597664256,0.25,a1e5045de7ad717d8a411910433598d1,gLMzQbcdefffxxqqhha_aBbB
1301,s440,-1,3,0,"[2, 30]",4.05976642564,0.25,e3424a885135f0bf44bffc7586e807fe,gzwPQaceefffrrhgvcg_BabB
1302,s490,3,2,0,"[63]",4.060437348,-0.21134185202,a513c40b2cf2f9d0dd66d5c3ca84dbec,gwzQPacdedffjnqqwqn_aBba
1303,s386,5,2,0,"[3, 6]",4.0611018452,-0.05937258995,8a1a8319a7be4284729c44493894fa47,gvMQPccddeffxjfohhr_BaaB
1304,m326,5,2,0,"[155]",4.0612326975,-0.21564404457,1d9d3d3365f69ef917c835b5264e6b74,fvPQcbdcdeekrwwrw_aBba
1305,m326,3,4,0,"[149]",4.0624969353,0.12056731846,251ca689b0fbf240ac0eef5cb0c495b6,fvPQcbdcdeekrwwrw_aBba
1306,m363,-4,1,0,"[133]",4.0638260612,0.052196063745,1f909a429de3e03366af6183c0ccf700,fvPQccbdedejnfskj_BaaB
1307,m352,4,1,0,"[14]",4.0641501254,0.23406867188,0d2407ad8780e8fb50af3c1f03b9c7f5,fLLQcacdedejkxqrs_BaaB
1308,s460,-4,1,0,"[43]",4.0647627273,0.01836432352,ec6c6f15299fef3064db26400142328f,gvLQQefceedffhssfks_BbBa
1309,m326,5,1,0,"[135]",4.06691285573,0.090614329135,ab37ef61930116470802246e44e28338,fvPQcbdcdeekrwwrw_aBba
1310,m336,-4,3,0,"[90]",4.06832229382,-0.01892751443,b3ca607a6285889c8f2cc05f578cc1b8,fvPQccbdedejnfsrj_BaaB
1311,s417,4,1,0,"[54]",4.0685153334,-0.17128680418,fcb4182f4b5c51a201fc4e03441aa6cd,gvPPQbeefedfkfshfkk_aBbB
1312,s451,5,1,0,"[3]",4.068627847,0.16598265064,6059dfeb84e7bcbc8af4bed834b2217d,gzMLQbcdefefqqqjjjw_BbBa
1313,s648,-4,1,0,"[5]",4.0693231576,-0.09117194576,644c1a0863e7d8b6d84a46e0f804dca8,gLvQQcdfefefdjepqus_BbBa
1314,m349,5,2,0,"[65]",4.0709455619,0.14576943015,33237184281f9d714bc4622df2d9ff63,fLzQccbeedeqwxhkq_BabB
1315,s381,3,4,0,"[47]",4.07194070531,-0.2252756191,cef4acf2af65287c6967f4d0d11b6758,gvPAQbcedfefwrggxkr_aBba
1316,m356,-4,1,0,"[57]",4.0721553954,0.12561984871,20d94fd40e141705d244fbf120a17ee1,fLPPccdcdeeqwjsqk_BbBa
1317,s377,-4,1,0,"[59]",4.0724076992,0.17912384997,8476822ce2b6b3d219407dfe86d77384,gvPQPeedcdffnggnnew_abBa
1318,m385,-3,1,0,"[83]",4.073364131,0.01876839401,39ad545bfc4cd091b110caa759c52fe7,fvPQccbdedejjjswk_BbaB
1319,s704,4,1,0,"[3]",4.0739355651,0.00122804167,ddfc8de3b112eeb99e27a481947f87f9,gvzQQcdeffefkgkpawh_aBba
1320,m373,-2,3,0,"[3, 15]",4.0741355905,-0.07421629039,f28f9f0723f71745ff79d44a88080ef1,fvPQceecddebgrsrr_BaaB
1321,s493,-3,2,0,"[3, 15]",4.0743390616,0.140367535912,5f5ad6c9fced2f121c3cb002216b9e5c,gvzQQdeffdfevnexrmn_aBbB
1322,s488,1,3,0,"[22]",4.07552845845,-0.07081692641,97d861edab731a315ddc85521088f41a,gLLMQcdeffefhsmhiqv_bBba
1323,s869,-3,1,0,"[5]",4.0761624688,0.24058822831,e596466632d9093ae2c710f9991d9223,gvPAQdecdfffkkskmpu_abBa
1324,m336,1,4,0,"[70]",4.0764035223,0.2231809452,fa72ce34e03a7ebcf78a1d1a5ebfbec3,fvPQccbdedejnfsrj_BaaB
1325,m335,-5,1,0,"[88]",4.0777395333,0.08492028342,548643de84d5938957bbc6f0a78e363e,fvPQccbdedejjfsrj_BaaB
1326,m351,-3,4,0,"[25]",4.0779967286,0.15873275795,8e7b79510e6774d8e66f4cfc31db0c45,fvPQccbdedejnjssj_aBbB
1327,m370,-2,3,0,"[2, 8]",4.0780158175,-0.19496752461,4f9e207babfb9aabffbdffb52a1a17e8,fzMPcbcdeeexqhqrg_BabB
1328,m360,3,2,0,"[2, 56]",4.0780158175,-0.19496752461,d9796a83013b13974cb317197cd339ea,fvPQccbdedejnfsrk_BaaB
1329,s349,-5,1,0,"[2, 30]",4.07801581755,-0.221699142055,cd198a08520b13f7a1844176ca78c414,gzzMQbbdefefxrsxqkj_aBbB
1330,s377,3,4,0,"[46]",4.0801413488,-0.0704812853,b7b84486b12295e930f927c57989c7bb,gvPQPeedcdffnggnnew_abBa
1331,s599,-3,2,0,"[17]",4.0804868567,0.066773955165,9485ac5084668afeb986c680aeae1c2b,gwLQPadeedffndilpxk_abBa
1332,s442,3,2,0,"[24]",4.0810885035,-0.01326993746,2073a707417b870c7c6cb1eb568b9dc1,gzMLQbcdefefxxxkknk_aBba
1333,m373,1,3,0,"[3, 6]",4.0823754546,-0.05065495062,67c234daac14984ee15772f446b367bd,fvPQceecddebgrsrr_BaaB
1334,s805,-2,1,0,"[45]",4.08334544,0.10443608106,c49a39acb30f5c610e921ace31c71e1f,gzwQPbcedeffxxhhrxj_BbaB
1335,m338,4,3,0,"[123]",4.0840522548,0.23657440929,7a4432d6fe741bf4060aab2debd5b410,fvPQcbdcdeejjnojk_aBba
1336,m335,-4,3,0,"[33]",4.0841878432,-0.17187604825,a2f59c6f4f7606f200abbf9f44a48b81,fvPQccbdedejjfsrj_BaaB
1337,s381,-4,1,0,"[121]",4.0845243684,0.030136184641,ed8ffba475c8d07ef1d80b928c30678b,gvPAQbcedfefwrggxkr_aBba
1338,s554,2,3,0,"[46]",4.0846613261,-0.010362848687,338c16172100f056e68250ad01829bdb,gvwQQcdeefffxgqhapg_BbaB
1339,s761,-3,1,0,"[17]",4.08510729421,0.035692115364,d0c4669394710dd3aefc011d2ace3108,gwwPQacefeffjjxkwsb_BaaB
1340,s348,-5,2,0,"[16]",4.0854927594,0.244634402569,680985092bc288c57150621aca13ab29,gwLQPaceddffwvhqjhs_BbBa
1341,s912,1,1,0,"[]",4.08631310245,0.01160999466,510bcdec556a44f35947b44e1ce4a321,gvLQQddefeffcvgabaa_BbCb
1342,m350,2,3,0,"[117]",4.08650881233,-0.03901138038,9c7214ee302ac28a7b3ad5e8e5b947ef,fvPQcbdcdeejcnnnk_aBbB
1343,m361,-4,1,0,"[83]",4.087165333,0.163597853532,3e7f44429d8a44a45e7581a51441a1c5,fwzQcacdedejnqxjn_aBba
1344,s377,4,3,0,"[17]",4.0879308146,0.15468611663,9bf5969ee33e254f31dbc51c9fb374ec,gvPQPeedcdffnggnnew_abBa
1345,s489,5,1,0,"[15]",4.0881262206,-0.08643853498,2edb0c630c23dae82c436a3cb49a5560,gvMMQdcedfffiwhrhsf_baab
1346,s359,5,2,0,"[78]",4.08832126856,0.041416992868,a9a9970734c8292fa9376a30ace0b734,gvzQQcdcffefrnnamru_baBb
1347,s386,6,1,0,"[30]",4.0887907682,0.23751101921,0bc9026783ba92622bf6518836edf5da,gvMQPccddeffxjfohhr_BaaB
1348,s349,-5,2,0,"[20]",4.0888400822,0.08433146427,237f69c3bc1420c0c2e4116df85b9191,gzzMQbbdefefxrsxqkj_aBbB
1349,s784,-3,1,0,"[3, 9]",4.0895786823,0.10170706473,e98e3577421bdf32efb230f96c571b63,gvwQQdeffefequtemal_BbaB
1350,s451,-3,2,0,"[19]",4.0907392393,-0.21307872806,2f3099d2b8fc6288b1cbcc12979d8d65,gzMLQbcdefefqqqjjjw_BbBa
1351,m342,-4,3,0,"[136]",4.09142690543,-0.03201229106,9c5d945607b7d58d06d9a2c18fdf75a7,fLLQccbeedeqjhxka_BabB
1352,s460,4,1,0,"[19]",4.0931835615,0.24477022833,c2e66dc5a4bb6a9bfc4f0772ac3df7c2,gvLQQefceedffhssfks_BbBa
1353,m337,-5,1,0,"[14]",4.0932102645,0.114777372937,48a08be8fb2d7cdc5a0cb95107837b5a,fLwQcbcdedehhxqrs_aBba
1354,m338,5,2,0,"[89]",4.09336381977,0.17373940672,d831e9ae74d44a6f2cc2c09a0fe350b4,fvPQcbdcdeejjnojk_aBba
1355,s599,-2,3,0,"[37]",4.0936879318,0.19829126435,0a67f0b32364b548c7fdd5e9b0ec7d61,gwLQPadeedffndilpxk_abBa
1356,s385,-2,3,0,"[17]",4.0945549994,-0.24809561702,201880b7cbb0b20ae2355910ad006914,gzzMQbbeeeffxrqhxak_aBba
1357,s663,-3,2,0,"[50]",4.0946255039,0.05358515101,dad35a1c2c476d027d41eb4f43e2bb8e,gzvQQbefdeefuaiwldk_baab
1358,m342,-5,2,0,"[121]",4.0956018957,0.028836407119,c2c8b1fc6346bbcfe3518fbf9c533161,fLLQccbeedeqjhxka_BabB
1359,s349,1,4,0,"[180]",4.0959712589,-0.23603905549,6253d27365766ec54ed35a05a07b7adc,gzzMQbbdefefxrsxqkj_aBbB
1360,s423,4,3,0,"[56]",4.09741605671,-0.20214853753,768ba4f344d07271a98d4a82bdc70b7e,gvPAQdcecfefkknjxnr_BabB
1361,m358,-4,3,0,"[20]",4.09741605671,-0.21451812914,7ad09f55cfe84a33826ad2994556ffdf,fvPQccedcdewwrwrw_aBbB
1362,m403,3,2,0,"[61]",4.0981125284,0.10369769952,13355f959866c554392944f1649d146d,fLPPccdcdeeqwjshr_BbBa
1363,s667,-1,2,0,"[5]",4.0982202438,-0.1715839688,20ccae06d59597e161d16d3c7850ea7d,gvzQQdceffefksnaana_BaBB
1364,m374,-4,1,0,"[113]",4.10061487204,0.2170663735,840022bb26aa928ea8c939b469a65748,fvPQccbdedejjfsrk_BbBa
1365,m389,3,2,0,"[23]",4.10094726151,0.00614430555,8b1731e27102484ca130e34db3bf9281,fvMQcdecdeemusbai_BaaB
1366,s478,-3,2,0,"[4]",4.1009472615,0.07718902779,d5d41612d96e1a124632197b71134969,gLwPQbcdefffxxajsjb_aBbB
1367,s479,3,2,0,"[68]",4.1009472615,-0.07718902779,11255ef0fdb41d2e8f3ccb9c1f457e47,gvAPQcdfefefibppiqc_bBba
1368,m340,-7,1,0,"[16]",4.10094726151,-0.24385569445,47fb017f2add06467a9cbed1fe21cbe5,fzLQcbededeltktsx_baBb
1369,m339,1,4,0,"[103]",4.10145734409,0.0071185713789,e3023a67ce977e78ff3df3c7499fa45f,fvPQcbcdedekfjssj_aBba
1370,s554,3,2,0,"[54]",4.1016430552,0.10878962387,6d14c83b544516047e97bca8467ef090,gvwQQcdeefffxgqhapg_BbaB
1371,s719,4,1,0,"[6]",4.1025694472,0.22978990325,71015b63a6305c8c904ff6c33460433e,gvQzQbdceeffmonmufn_bBcB
1372,m389,-3,2,0,"[29]",4.1042371479,-0.044782964035,dbdb0cc417f0c175bc44f586037c9bd4,fvMQcdecdeemusbai_BaaB
1373,s478,3,2,0,"[20]",4.10423714791,0.128116297369,1b9e1cf423bd65c0b033fb52d0013ad4,gLwPQbcdefffxxajsjb_aBbB
1374,s479,-3,2,0,"[44]",4.10423714791,-0.12811629737,87ba16106c6e213efb6632af25da87af,gvAPQcdfefefibppiqc_bBba
1375,s403,-6,1,0,"[32]",4.10423714791,0.20521703596,61973c2941b1e1f9a09ebdf945c757b5,gLvQQcceefffqslpphj_baBb
1376,s793,1,2,0,"[10]",4.1045106104,0.08958953791,f44d1977fcb432e73f4e3d48f55b43bd,gvAPQcceefefxwdapin_abBb
1377,s554,-3,1,0,"[2, 18]",4.1045106104,0.16041046209,cfae12e780be3b6b881772bc15c51ecf,gvwQQcdeefffxgqhapg_BbaB
1378,s432,1,3,0,"[51]",4.1045603499,0.21513651368,25587b69e302e098e7af97446cd6fccc,gzMLQbcdfeffxxxkkrw_BaaB
1379,s438,-5,1,0,"[2, 2]",4.1048189392,-0.09069485268,adade9ec5f812e1eaa2b8bc91c9eb7ba,gzLQPadeddffkxaqhxn_aBba
1380,s657,2,3,0,"[63]",4.1074236476,-0.08149466734,9d39084eb47f1ae2ae87a1997dc78264,gzvQQbddfeffxjgllrw_BbaB
1381,m337,-2,3,0,"[81]",4.1103937666,0.01707611271,70be0f1c61526b6fb761f87f8fd0810c,fLwQcbcdedehhxqrs_aBba
1382,s394,-5,1,0,"[36]",4.1106597799,0.01617485107,efb78f1b68df214d622ec264fdbbe911,gvwQQcefffdexhhqakw_aBba
1383,m392,-4,1,0,"[23]",4.1108359327,0.149938048008,cb7c99de54f0c6e1b415c869698d99e0,fvPQcbcdederfjswk_BbBa
1384,m338,-5,1,0,"[22]",4.1113532937,-0.20536041515,7af588c43b2fcab786f9be205b8752bd,fvPQcbdcdeejjnojk_aBba
1385,m361,4,1,0,"[13]",4.111553975,-0.10314116436,42b70f0de6602a3eabc8bcf9f430d1f4,fwzQcacdedejnqxjn_aBba
1386,m378,-4,1,0,"[28]",4.1128528985,-0.163759240577,9058bcd1cd5c28b4333679bc36078222,fLPPccdcdeeqwjshn_aBbB
1387,s490,1,3,0,"[49]",4.11324751176,-0.16628013836,452a22fb9a3d8316123133db11957955,gwzQPacdedffjnqqwqn_aBba
1388,s359,4,3,0,"[89]",4.11513529269,0.10392275451,3c54bfc8468e0daae06c2ce631fdf312,gvzQQcdcffefrnnamru_baBb
1389,s572,3,2,0,"[85]",4.11521725231,0.06939341944,8e0365173e04c1040871bc11db283247,gLPPPccdeeffujceevw_baBb
1390,s580,-4,1,0,"[]",4.11541470273,0.16765976426,4ccd7a40091f4ff6ed5fe435d931e760,gzMLQbcdefefxxxnnrr_aBbB
1391,m364,-3,2,0,"[143]",4.11685266754,0.174019062565,c81f98ef9de770f7800a21169f80d5fc,fvPQcebceedbnrrrr_aBba
1392,s566,2,3,0,"[28]",4.1169687364,0.0,a9109d88e39e3283e25524b623332ae9,gLwMQbcdfeffhhqjjnk_BabB
1393,v2678,2,1,0,"[7, 7]",4.1169687364,0.0,e81a70aaf1cdbdc5a3c630c5da30007e,hvLMQkfefgdegghstmssig_BaaB
1394,s500,4,1,0,"[4, 20]",4.11696873639,0.0,a3f1c8a387e19d4f940b033fd7f2a9d8,gzMLQbcdefefxxxnknk_BbBa
1395,s455,3,2,0,"[21]",4.1169687364,0.041666666667,e6b8050c0e0669771676b7dfdb39c3f4,gLLPQcdfdeffpkqriwn_baBb
1396,s741,-1,3,0,"[18]",4.1169687364,0.0625,76f43ac688a538b44933d9e67b525780,gvMPQbcffeefmvhtdmg_aBbB
1397,v2334,-1,2,0,"[11]",4.11696873639,-0.08333333333,dd298a19647636fa21397fc315590aee,hvLQMkedfedgggrfaorakn_BbBa
1398,s777,-4,1,0,"[16]",4.1169687364,0.125,e44e97a59edd76dd8574cfa28b3f45ea,gvLQQcefdeffjjasjaa_aBbB
1399,s490,-4,1,0,"[40]",4.1169687364,-0.125,4c8a710efaadf22befff2cd1b08705fe,gwzQPacdedffjnqqwqn_aBba
1400,v0819,3,2,0,"[2, 2]",4.1169687364,-0.125,7aaaa7e8a3f3fe573dce0525f20283e9,hwzPMkacedffggjnajonpw_abBb
1401,v2203,-1,2,0,"[2, 2]",4.11696873639,0.125,097ca4be49069e003cee37579b5e1f96,hvzPQkdfgdfgfgkelrlaux_BbBa
1402,s897,-1,2,0,"[11]",4.1169687364,0.20833333333,dd298a19647636fa21397fc315590aee,gvAAQcddefffhknhaof_BaaB
1403,s417,-5,1,0,"[9]",4.1174566618,0.12401674229,0c40331e911fd6d97ceb7dec0236d58e,gvPPQbeefedfkfshfkk_aBbB
1404,m339,-1,4,0,"[145]",4.1177465855,0.24758541839,c20f16b3edf78b320a6f378b783cf7b3,fvPQcbcdedekfjssj_aBba
1405,s384,5,2,0,"[49]",4.1201137989,0.12955615312,ddabaccc3547eb5a1a239382bae692aa,gLLAQacdefefnkqqqwn_aBbB
1406,m345,-1,3,0,"[5]",4.12234411274,0.079365759433,eeb4b340e35abae913f2aa405320518c,fvQPcddceeeibndem_aBbB
1407,m343,3,2,0,"[82]",4.12242143672,0.10342738722,ebc228ecfa94aadcabc836d4030cbb7a,fvPQccedcdewwrskj_BaaB
1408,m345,-2,3,0,"[7]",4.12262842408,0.242029544538,0fa4a78bf0d996a39d6c04dd8fbb1804,fvQPcddceeeibndem_aBbB
1409,s450,-2,3,0,"[73]",4.1231921549,0.07439486048,d53fc5997508f0bcfc84d2d7060a017b,gvPAQdecdeffkcckcxs_BabB
1410,s448,-2,3,0,"[58]",4.1235663463,0.12131872471,b03e694e4e3c1e2f7559a463c86c4311,gvLQQedffdfewradodw_BaaB
1411,m376,-2,3,0,"[14]",4.12356634634,0.24631872471,d58f5c97fe7e180b74f5492b946b4dd7,fLzQccdedeelnqkld_BaaB
1412,m360,-4,1,0,"[142]",4.12449134314,-0.126429522041,a26cb1656f218ae8ad0ef0666a675fc1,fvPQccbdedejnfsrk_BaaB
1413,v0753,6,1,0,"[45]",4.12490325181,0.10336344736,a70bd7d93d9f5857148546e9fe274a2f,hvzMQkdcegffggkrsteetb_abBa
1414,v0822,6,1,0,"[21]",4.1249032518,0.18669678069,0fd98f56c242e9917becf25bd68bea44,hLwPMkbcfeegggxxxjgqpe_BbaB
1415,m349,-1,3,0,"[72]",4.12850092814,0.01492567444,8a0b644198dd4c6f857a492ab85abfd4,fLzQccbeedeqwxhkq_BabB
1416,m350,-5,1,0,"[56]",4.12850092814,0.18159234111,02438c226ebe76cd4a22128b243241ae,fvPQcbdcdeejcnnnk_aBbB
1417,m372,5,1,0,"[6]",4.12879114026,-0.06203553877,ea930ecdb1190d41e825e1b9144aca40,fvPQccdceeenjssjs_BaaB
1418,m345,6,1,0,"[11]",4.1310051566,-0.01825143402,c720e99e8781b2a7a7811ce0d060edda,fvQPcddceeeibndem_aBbB
1419,m385,-1,3,0,"[23]",4.13102232227,-0.20806788683,402c7bf2c82687a93814ff91b8a45e49,fvPQccbdedejjjswk_BbaB
1420,s385,6,1,0,"[]",4.13104841574,0.00234695541,ca7d73092af98c04f8e2c9bf23908388,gzzMQbbeeeffxrqhxak_aBba
1421,s385,-5,2,0,"[15]",4.1331640718,0.14558097042,3bc669b4461bd93b01c0f3343d65a8c4,gzzMQbbeeeffxrqhxak_aBba
1422,s385,-6,1,0,"[11]",4.1332158693,-0.14837048483,5d8ad9036393a72726f222fff0d0bd3f,gzzMQbbeeeffxrqhxak_aBba
1423,m356,3,2,0,"[62]",4.13519004038,0.058207831927,b54949661d4a3e913b121b485be086b4,fLPPccdcdeeqwjsqk_BbBa
1424,m346,-1,4,0,"[105]",4.13524672139,-0.06771175327,3e938c613a4d6d7e9a724351cc31c9e7,fvAQcbdeddedrewow_abBb
1425,m356,-1,4,0,"[12]",4.135593577,-0.11861128754,778346075c414fc84b80ad10645501c1,fLPPccdcdeeqwjsqk_BbBa
1426,m356,2,3,0,"[53]",4.1356358911,-0.05183843144,97a1e2a6ed39a18d3ecdf4f31832b756,fLPPccdcdeeqwjsqk_BbBa
1427,s580,4,1,0,"[9]",4.1359418508,-0.12596880571,01f1cd68bc78a5feeb6465756f91ecb5,gzMLQbcdefefxxxnnrr_aBbB
1428,s417,-4,3,0,"[82]",4.13645302358,-0.12906378096,25d4c49c5b8976c1c0c61481d269519e,gvPPQbeefedfkfshfkk_aBbB
1429,s566,1,3,0,"[29]",4.13681406853,0.15590624579,94b9f9e2c4a3227c8159e0aa7c94e2fd,gLwMQbcdfeffhhqjjnk_BabB
1430,m403,2,3,0,"[74]",4.13699430492,-0.016369924075,b2cada9403432f0f013a346aad2f83ea,fLPPccdcdeeqwjshr_BbBa
1431,m376,2,3,0,"[46]",4.13699430492,0.10863007592,2086ffbaef9dde17159d27e7175dbc48,fLzQccdedeelnqkld_BaaB
1432,s650,-3,1,0,"[70]",4.13724500924,0.074616876296,8318b40004ddf86213595919eef0c9e5,gvPQPeededffcsccsqk_BabB
1433,m346,1,4,0,"[127]",4.1375473344,0.192877087839,0759edb50f383689873772841ef3740d,fvAQcbdeddedrewow_abBb
1434,s730,-4,1,0,"[19]",4.13756406437,0.1408075533,ae990dbf9bc2f26866f0c0b27a34e390,gvMAQcedefffhunpmln_BaaB
1435,s572,-4,1,0,"[15]",4.1381566853,0.19438897068,6aa8b187ad66ef190d7a5a523f346be7,gLPPPccdeeffujceevw_baBb
1436,s704,-1,2,0,"[3]",4.1385184655,0.11996091586,c95dd39a6db5d1d952ac087159e73539,gvzQQcdeffefkgkpawh_aBba
1437,m370,1,3,0,"[8]",4.1394779315,-0.175979753666,d764c1211c3908e9d0fecb248810c777,fzMPcbcdeeexqhqrg_BabB
1438,m368,-1,3,0,"[88]",4.13947793153,0.175979753666,c3e5ba9b704dbf7f243bdff7dccfe248,fLLQcbeecdexxhjjh_aBba
1439,v0785,-5,1,0,"[24]",4.1394779315,-0.240686913,ed69790a9589831fb4ec98b0d5cbe4f6,hzwMPkbcdeffggxxircwpn_abBb
1440,s869,3,1,0,"[7]",4.1397327166,-0.031519710704,49c4dfa297ee001fd7c9efc7b87e1ea2,gvPAQdecdfffkkskmpu_abBa
1441,m356,-4,3,0,"[43]",4.14037075938,-0.10785414068,b99bc85745dfd3fdc2f1bfb1538b73c6,fLPPccdcdeeqwjsqk_BbBa
1442,s450,4,1,0,"[13]",4.1408680421,-0.11424123486,c4f677c97043526434a6ec5ce80d2536,gvPAQdecdeffkcckcxs_BabB
1443,s488,3,2,0,"[11]",4.1422763249,-0.121106775788,26e416b2bb5c083b6c58cdc84ed37678,gLLMQcdeffefhsmhiqv_bBba
