id,name,cusps,betti,torsion,tets,solids,hash,volume,triangulation
1105,ndode02_01037,2,1,[2],46,2,9a27930f5d0d5072bdcf4191a6f9fbc8,41.160398707799985,ULvvLAvLMwMPvvMwPPAwzLQPLQMwQQQkbfgklonpmnnrxtzwFyvBAzAMJNIGEQPOKQLKSOMNRRSSTTTbbgabagabggaababagbhgabbaaavvaaaghagalghghvgggb_baabbaab
1106,ndode02_01038,2,2,[2],46,2,d87658643143edadd80778c13ec64533,41.160398707799985,ULvvLvwvMvMvQwAMLMzvAQwAMAQQMQQkcihlrqloptrzyuwDzAxMEINLHDPGFORKLOMKRPQSTPQOSTTfaqaaatffffomgoaatgggagfqfqoofoooqqggfaoaqgtoaa_baabbaab
1107,ndode02_01039,4,2,"[2, 2, 2]",46,2,dc6f4bed6ebe26ddd90ec0061b893084,41.160398707799985,ULvvvvAwLAzwLPzPvAzQLMALPQMMQQQkchnjoqluqtxtwEvBzHDIJDJHLFPNMQMGRRSOPKLOPTSTRTSgoavllhalfnfvqvmagsububgncjpnotbphaudjoeoephrgp_baabbaabbaabbaab
1108,ndode02_01040,4,2,"[2, 2, 2]",47,2,c731934f63ea0fc5113e33c500d57430,41.160398707799985,VLvwvLvvAMLzvLzMzLPLzMMQQAMQQPQQcadkqrlsvsvDCBtJxzJMLPzRNPIFHMOPLKLJHQTSTQQUOSSUUpapwacvhkaaklwpeebawgaahgfbpxxbcxxpckuwcqkscxktm_baabbaabBaaBbaab
1109,ndode02_01041,4,2,"[2, 2, 2]",46,2,441cc02f5dc504bfd30af5de34eb5116,41.160398707799985,ULvvvvwPvPzzzzAvzPzAPQQAQMAMPQQkchmqltrvspvusxHxEBJBKFEDHBCIMPGLQJQQNPORTRSTRSTgolahaaagcaafgpgbuhkmqbbjkksgvmvpijpjpgcmjaqffs_baabbaabBaaBbaab
1110,ndode02_01042,4,1,"[2, 2, 2, 2, 8]",46,2,7afb9afd39abec0715c5e414379e589b,41.160398707799985,UvLvLvvvwMMvwwwwPLMQQPQQwAzQPQQkeiokvmnnuEGyzHyzCGKHyADKEIHFFLMJFQNSPNPOQSTTRTSooagafobmrbauaaaowqqgqbaqoobikvhxqijffooqakiplb_baabbaabBaaBbaab
1111,ndode02_01043,4,3,[2],48,2,2037539abb5b2f885c3803c2c60e8802,41.160398707799985,WvLLvLvvzPQvzAzLLAAwPQAzPPPPwQQQQddhtvrosrvqsqwzvABzGCHIJKEILLGHJQPMPNRURSVRTVSTUVmigaskwrsbjgfvpouwfsfbmxijeqqooxeecnhxqhhkhbqhwgx_baabbaaBbBbabaab
1112,ndode02_01044,5,2,"[2, 2, 2]",46,2,c06c652b17cb29bce0c33c50e9abf519,41.160398707799985,ULvvLvAvzPwwzLzwQALPzPQAPQvQAQQkcihnpstpuoqytwyxDCBFIJLMCJEFEFGIMOSRPMPQROTSSTTfaqdffaaaafotqoaqvfkalaapaqcqcoqovoaaofaavgqott_baabbaabBaaBbaabbaab
1113,ndode02_01045,4,1,"[2, 2, 2]",46,2,208515803753b38831571d3493b4b033,41.160398707799985,ULvvLvwLwLvwMvPPPAAQwwAQMzQMQMQkcihpltuuyBrxtwtDDAzEzzIGFMIJNOGIPRKKQSQRQSOTRTTfaqeaaaqqabfvvvaaffoffaqoqgaaaaoukugoaoafaqqfqa_baabbaabBaaBbaab
1114,ndode02_01046,5,2,"[2, 2, 4]",46,2,d65f614d32ff3e08b00d7607fd9d18d8,41.160398707799985,ULvvLAvLLvMPLMzPAvAPvPzMQLQQQQMkbfgklnmnnspxwzttCAyFxBMNDHPQPJOSMIQLLRORQMPOTTTbbgabgbggaaggaabaablbhgabbagaghlhgaabahubgbbnnt_baabbaabbaabBbabbaab
1115,ndode02_01047,4,2,"[2, 4]",46,2,b2eefedd33353f66fb2045a8ec922f23,41.160398707799985,ULvvLAvLLvMPLMzPzvAPvzQAQQLQPQQkbfgklnmnnspxwzttAyGxBNEDPHKPOIQOKSQJNMRRQNSPTTTbbgabgbggaaggaabablbhgbbaggaabgaglhgabaubgkbbtt_baabbaabbabBbaab
1116,ndode02_01048,3,2,"[2, 2, 4]",48,2,c256a1f1049613f298c36c7078de3e8e,41.160398707799985,WLvwLvMvvvvzQwzMvzzMLQMQQQQAMPMQQbefhkqptwvqzuFxxHQOPJLCOJKRDEJMKPMGRMQNSRUTUVTVTVccceceevbcbcgoggdaddraadmdfvcbxbfufwudwavvlslxsuw_bBbabaabbaab
1117,ndode02_01049,3,2,"[2, 2, 4]",46,2,a496956e3873f4aeebc8513c6a64e3ac,41.160398707799985,ULvvvLzvvvLLQvLMwzvzQPQQQAQQQQQkbhnypsAqzAzHCQPQERJCDLKJEIDCMNTORLLIHOJPSPSQSTTpwaaaupgbbojvaxbtbvftttonwvrumhcvmmfvckoupvpvou_baababBbbaab
1118,ndode02_01050,3,2,"[2, 2, 4]",46,2,cd61bf17275d31ac87a27794ee0cec81,41.160398707799985,ULvvvvAwPPvvvPAwLwQwQAwQQLQPMQQkbjnmonkpCAvxsEBGDJBDHJIzLAODEGHIRONMOQSPSTSQRTTbuaabcfcaeudbadarjrrlllcabafacabbhfsdgfxjajdlee_baabbaabBaaB
1119,ndode02_01051,4,1,"[2, 2, 2, 8]",47,2,239302cfda2d5bfd1e7233cc2bc73052,41.160398707799985,VLLvLvLvvvLzvQAQvwLPPzQPPQzQQQQQcbdflpqqorCqtEvIFMyELAJDFBCGSKMJLMPUNRTNQPRPSSUTUbugbakvauausvfltbvbajaghbguagggvttmqbluunjdfvglg_baabbaabbaabbaab
1120,ndode02_01052,3,1,"[2, 4, 4]",47,2,6dbbe7db4fb5639fd722638b814da5b5,41.160398707799985,VLLvLvLvvvLzvQAQvwPMPMAAAAQLQQQQcbdflpqqorCqtEvIxFKyELAJDFBCGQMJLOMRPSRUTPTQQUSTUbugbakvauausvflatnvbajaghbguahgvqntblaakjifvflvo_baabbaabBaaB
1121,ndode02_01053,4,1,"[2, 2, 2, 4]",46,2,2b339682d40568d21caa64fe7a755095,41.160398707799985,UvLLvLLvvzPwzvMwAQzAwPPQwwQQQQQkdehlnqxmwAtEyBHIAHwvxFCJCMHGNOPJQTQKMQNSOSPRRTTicgvisabaslacisvbsdcdilulcjjoshontwwdodnlpjxxaq_baabbaabbaabbaab
1122,ndode02_01054,4,2,"[2, 2, 2]",44,2,fa2e2339d3f60835af2c09660a998fe1,41.160398707799985,SLLzvvLvvwLLMLPvvMPAwQMMQQQQQQcceeiqpsAyxzwxBILILKMNBKHICDEJRGOPPMNPQMJQROQRiigfohvvaiastolrllonnhcxxacacgcuuadnabgamcscp_baabbaabbaabbaab
1123,ndode02_01055,3,2,"[2, 4]",45,2,9ba2321f48928c75c487a5ff4a43b6f5,41.160398707799985,TLvvLvwvMvwwvQPLMMAQzPAwAMAQQQQcihlrqvtrDCyDuwGDAFxxIBGBFHELFHKLOKLQSPNPRQSRSfaqaaagffqalfgoqfafagqagoqoflofogwirfaflfqfgqf_baabbaabbaab
1124,ndode02_01056,4,1,"[2, 2, 4]",46,2,e9504460ffa0a12f90fcc898d7880d8e,41.160398707799985,ULvvLvLMMzALLMMLQvvzzwMzMQQMQQQkbfljompronvqyuqxAvzwFLFDENMKSHLJRIJMPSPQTRQSTTRvaaxjvcuaavxacxvtfavbelvataovvcavaaajojvrgacvvv_baabbaabbaabbaab
1125,ndode02_01057,4,3,[2],46,2,2309437c0c05c2501c8faca2458f2a38,41.160398707799985,ULvvLvLMMzALLMMLQvzzzwMAMPPQAQQkbfljompronvqyuqxAvzwEFKFDEMMLHKIRQLOQRONQSSRTTTvaaxjvcuaavxacxvtfavvbelvagtaacavvajoojgcvvavac_baabbaabbBbabaab
1126,ndode02_01058,4,1,"[2, 2, 2, 4]",48,2,a5717b5eb03d2f8e66996b1a13dac7d9,41.160398707799985,WLvvAvLLzLvMwzLvMzMLAwPAMQQQLQQQQcgijkntoyxzssEBCIGxHMQRHNESFKQLOTJRTUQPLNPUVURSVVbpbvabbcaogoopblmjvuaagvgppgltrsgmsrmprdbmhctaror_baabbaabbaabbaab
1127,ndode02_01059,5,2,"[2, 2, 2, 4]",46,2,d2e7127d711cc08513df823475607264,41.160398707799985,ULvvLLwvwzAzvwvzMLPMMPPPPMQQQQQkcikhlqpquzFCGKGKCDHIyDONJRPLHELQJSJRIQTPNSRPTSTfagqatatgaqcatatwiauoqrodggqmfooufbgopogoiggiwo_baababBaBaaBbaabbaab
1128,ndode02_01060,4,3,"[2, 2]",48,2,5084443a7b0c565f32bddb429c70fa0b,41.160398707799985,WLvvLwvLPMvvzLvvwMPPLPQMPQQMAQQQQbfgljksnqzEGyJDNMFIJGLHMSGMIPHFNETSQRUQOTURRPVVTVvagvggaagaagaoaalgtttgggxtogngifixrggfgolfscbetca_baababBabaabbaBb
1129,ndode02_01061,4,3,"[2, 2, 2]",46,2,fcb4f90e251b6796b368a42b74f9245a,41.160398707799985,UvLPvvvLzLwMvMLzMPPvzMMQQMQMQMQkefdkmsltwzvyuDBFIDvHAOKNINFMLJPQLMPQRLRSOSRTTSToamfmkbaoavdoptmouvqnawivofhvhiamwuqwvtbxabfebq_baabbaBbbaabbaab
1130,ndode02_01062,4,1,"[2, 2, 2, 2]",46,2,fd73bff8389d4103a6f11627a6a0b494,41.160398707799985,ULvvvvAwPPwvvPAvLLwMzMQMQQQQPPQkbjnmonkpqBzuwDCFEKyLEzQMENGDMQQJRNLPMNOSSOTPTTSbuaabcfclacudanallcadbadcfiedcagmfstseegbfdadek_baabbaabbaabbaab
1131,ndode02_01063,4,1,"[2, 2, 2]",46,2,9e83725b3f86611383b6ca7857a21737,41.160398707799985,ULvvLPLvzvMzLQvzwAAMMPLPMAQPQAQkbfhklpmsswuzxvBFvHEzCyGIGFEKIHKINOMQROPPRQTSSTTvaxvaaaavcviacpcxaaaaoxxxbcavvcavaacwwqrcaspaaa_baabbaabBaaBbaab
1132,ndode02_01064,4,3,[2],46,2,3232b8ca4ea3f9af96fb33696c5038f8,41.160398707799985,ULvvLvwvwvAwAMPPQLzMzLPQPQPzQMQkcihlqnvsorqzCxwBDEwxAxJGFEKDGPLMMNLQQROSPRQTSTTfaqaaaaccfokaafedafoaaafncofqqfowwfaoofadpaboud_baabbabbaBBabaab
1133,ndode02_01065,5,2,"[2, 2, 2]",46,2,3702504e9a8b155def4bc69f595d6479,41.160398707799985,ULvvLAvvvLMvLwQAvMPAAzMMPQQPPQQkbfghmltxyzstztwBFwyIBEGJFOLFKRIHMPKPOPTSQSQTSRTvagxaaacajvgjcccacaaascacavooapvcxaaaavxropoxuo_baabbaabBaaBbaabbaab
1134,ndode02_01066,3,2,[2],46,2,ac99bff5199f36a4e3495d995413a7bd,41.160398707799985,ULvvLwwvvLMMPvvLLQQQwzLMQALQQQQkcikhupvtuqpCuvBDDxAzFGAJMGEIKJOMPLONSPSTRPQTRTSfafqaaaaafaaffqooqatdaaaaefpffuffvoofaaamaaplog_baabbaabbaab
1135,ndode02_01067,4,1,"[2, 2, 4, 4]",46,2,ddd971f11868a0fed10596d47f494923,41.160398707799985,ULvvALvvzPwwLvvPAwQLPvPQQAPQQQQkcgehkltqmpDBzHDwJCFLINKRFERHQKQJKPSLMTSROPTOSTQgalollggcbffptfqnllavjmtwjaaelbtlmrwwrfnicacknv_baabbaabbaabbaab
1136,ndode02_01068,4,3,"[2, 2]",46,2,33139af4879e02eb2614c464302e52ba,41.160398707799985,ULvvLwvvMLAvvzwvAzPAzQLQAQQQQQQkcfhnkrpvuyBHALMMzIKHAJKCDSFJETIPNQITRLOOSRPSTQRbpgbepaauaauaapptqvaggcbhpgbggbevwggbufwphepdmq_baababBbBbabbaab
1137,ndode02_01069,4,1,"[2, 2, 2, 4]",50,2,2714d62d6b596357bcc61e8b097a8922,41.160398707799985,YLvvLvQLvwwLvLwvAQwMwMPAPPPAMQAQQQcbflnjoklqAvFvAHIFxFBEOQHLKHLTSMUNIMVKRWNRUVSWWTXXXVvatavaftxgvffgggftvavagjjtvvatvaafwtfktuavxadnvccsb_baabbaabbaabbaab
1138,ndode02_01070,4,1,"[2, 2, 2]",46,2,d0523ffe4e91d41dcbede264720a34e2,41.160398707799985,ULvvLvwAwvLLzMvwLwAPQzAzAQQQQQQkcihknlttxpAFzwwBKDyyFJCOPJFHRGKLKNTQLMNPTSSRQRTfaqaaaaqqfaafaagagqqoeoqaofaqavvltffvvagguffooo_baabbaabBaaBbaab
1139,ndode02_01071,4,2,"[2, 2, 2]",48,2,0fe4c9258b52a83ed5186d16f00c6bbe,41.160398707799985,WLvvLvwvMwwvMwwvQvMPPPzvQQAQQQQQQcihlrkqstrsDvHFALEMzAFJGSUHKQMGVLOQMTVSVPURQTUTRSfaqaafaoffoaoafaafagoqfffqfqfqfqqfqfooofvaffqfuka_baabbaabBaaBbaab
1140,ndode02_01072,4,2,"[2, 2, 2]",48,2,bd4abdbf68d0bc4ee475a24e514bcf85,41.160398707799985,WLvvALvvvLMPvvwzQMPLzLAMPAQMQQQQQbfiinoumwrxvIvBFBzMEGPHKSJKOGQTPMMLRUVNQROOSRVTUVbbaebgeceorqjqdeabaiwitcaccmccbphjvjdqelfbcbswgat_baabbaabbaabbaab
1141,ndode02_01073,4,2,"[2, 2, 2]",46,2,5909ba2b44a50b2928a3e3d341078d03,41.160398707799985,ULvvLvwvMvwvvAPvQMAQvwAAQQAQQQQkcihlrqtrDyuEwIJBKzxJHIMCHPDOLHSINJKPTNQNPQTSRTSfaqaaaffalgqoaaaofgoggloqlqorfofqffgaocgfnqfbsx_baabbaabbaabbaab
1142,ndode02_01074,4,2,"[2, 2, 2]",46,2,4497c8f4ba4cf2ae049c04faa57303b4,41.160398707799985,ULvvLvwvMvwvLAPvMQLwwLMQQMQQQQQkcihlrqstrDyuwHIBzxCHNCGMQFLQPPIKGSJSKMTTROQRPTSfaqaaaqffalgooaafgfgloqqlflmlrfqqsasooqtcofngab_baabbaabbaabbaab
1143,ndode02_01075,4,2,"[2, 2, 4]",45,2,603a333779b6d6b0a954b0f0f08b388b,41.160398707799985,TLvvLvwvMvwwvAPvMPwQAPAAPQMQQQQcihlrqvtrCwuwCIAxxGHIBBGJFMEHNILGKSNMNSRSRQPQRfaqaaagffaqgofaaagaoitoqqflafrfqqoormgofoftlff_baabbaabBaaBbaab
1144,ndode02_01076,3,1,"[4, 12]",46,2,ebb966eb555245d3b63293af8d09889a,41.160398707799985,ULvvLLwvwvAzMvwPPzAMAPPwLQQQMQQkcikhlpqutvCrGEACwIHLBBzDAJNSPSNLQPPQJROMTMSQRTTfagqaatgfoafqafootadqtoqaagaftofqqaffogcwtgtoqa_baabbaabBaaB
1145,ndode02_01077,4,3,[2],48,2,7b441f52fb859ebad6e3ba3672b232a1,41.160398707799985,WLvvLvwAwMvwvwvzvQLAQQMQPPzQQMAQQcihnjlknuyFtIxJMHxDKyCLMGNPKDQRPROTJOKSOSUNQVTUVVfaqfaafffaaoafaaqoqfqqqoqqaqfffaaoabooaoffoaoqabo_baabbaabbBaBbaab
1146,ndode02_01078,4,3,"[2, 2, 2]",44,2,5dae0af47af999d5b6370d37495c8fa2,41.160398707799985,SLLzvvLvvLLLzLwvLvQAQAQQQAQQQQcceeiopsAxByEMOMvFwzNJDCLFIKLMEPJINKNPKQORROQRiiafibvmiiiqgggelbximlfrcvvrraqxrpppnphpxvaij_baabbabbbaababBb
1147,ndode02_01079,4,3,"[2, 2, 4]",46,2,e900946aa8e330d6d7d1a7790e20e521,41.160398707799985,ULvvvvAwPPvvvPAvvQwPQQPzMPQQAQQkbjnmonkpCAvxEtGHyKLIGJzFIADMLJONQRJPSRRQTOPSPTTbuaabcfcaeudahgaofalflcnfboxbxueabbdjabjfslnvam_baabbaabBaabbaab
1148,ndode02_01080,4,3,"[2, 4, 4]",44,2,285c80858a5905deaa3f5499bd0d07ee,41.160398707799985,SLLzvvvvvMvvwwMALPzAQMQAQMQQQQcceeputzyBxCAwzuGIxOFMKPKGNEFODHOGPQJKNRNMPRQRiiaajvaiasvasxagohjhachndletacciceitcurlasxil_baabbabbBaaBbaBb
1149,ndode02_01081,5,2,"[2, 2, 2, 4]",44,2,add5c9870c704c0bf5700d7d19266a0f,41.160398707799985,SLLzvvvvLvwwwAwPvwLPAQAQQQQQQQcceesoqtzByFvwEwyDGPMCDLMFNPHHLEIQRJKNRNOPMOQRiiamibvaxiffaimqccomqhpvivwwdpcirhgrihiigafcu_baabbabbbaabbaabbaab
1150,ndode02_01082,4,3,"[2, 4]",48,2,31b1df5be7bdce41b4037eb829703733,41.160398707799985,WLvvLvwvwzAwLLzLzMAMAMLQPAPPMQQQQcihltquvspBzCDIuBDLAKCACFPELIHNPQKMKNSOQUTVUSUVTVfaqaaalaaaaalaqvoaaoqxovqrfpqfekoogfwfbpbswqqabot_baabbaabbaabbBba
1151,ndode02_01083,5,2,"[2, 2, 4]",46,2,5ddef6ee84fef2e82c39b3a8459dd5a7,41.160398707799985,ULvvLvwPwzwMwMwLPvAPLvAQAPQQAQQkcihnmlrqtqxpyuAuEEFHBMKDPLGNINKJKORPJQOTTRRSTSSfaqabaaaafaaaoroaafafbqookoeoaqfqawqqrabbfeecou_baabbaababBaBaaBbaab
1152,ndode02_01084,3,2,"[2, 2, 2]",44,2,2c4d4bb2a163d8e5d011545f58e508b7,41.160398707799985,SLLzvvvvvvwzAAwLLzPPQQQMPQAQQQcceeortuAszwBxyEIHMzDJyFMJCEDNEQNJMPPLKOPORRQRiigicvwaxifgttwqqlfemnilpvdecciooobfcrgggmsmo_baabbaabBaab
1153,ndode02_01085,4,3,[2],48,2,c9385c0c66dcd821c89a8186e55d6e31,41.160398707799985,WLvvLvwvMvAwvvzLMQwMPMQwAQMPQPQQQcihlrqvuBsuHEvFEGHKKGAIPDNOKRQJLSQMJMOVNPUTSSVTUVfaqaaaaaabgaaqeafaaffoqqvvglfofganqfolmvojgaqaaoq_baabbaabaBBabaab
1154,ndode02_01086,4,3,[2],48,2,784ac74fdfb594b33dba728f37e60044,41.160398707799985,WLvvLvLvMvzzzvPAzzQAMzwQQQAALQQQQbflmpouzCtEsEGzvGxwJCBNHQDRFJILHONMKOUTUSSTRUSVVVvaavaaaueoaoajooaxxtealcovvbgxoxcfbboakpsvcvtioac_baabbBbaabbabaab
1155,ndode02_01087,4,3,[2],48,2,32e4e6941efd03d002edfefbdd50508d,41.160398707799985,WLvvLvwvwzwwvLvQvMAwPPQwAQPQQQQQQcihltqvowyAFByuxOHPQBILKKFTUHUKVLUJNJRMSTQPSRQVTVfaqaaaaaqoaafovvaoaaoqqgraaaaqgaffqiqoowfoqdvllkq_baabbaabBaaBbaBb
1156,ndode02_01088,4,3,[2],46,2,2422b45a367a6ad5d2e6e84e5c1182f4,41.160398707799985,ULvvLvwvMvwwvMPwLwQAzPLzQQQQQQQkcihlrquzDBwAwEHEzFIINGMAKEHKTFRJJPSORRSPMNTQPTSfaqaaaafaaoqoaaafrafafaaebeebqrokoofmmoooqafaaq_baabbaabBaabbaab
1157,ndode02_01089,4,1,"[2, 2, 6]",46,2,df2f00d59b81d4adc6d1405d454bb439,41.160398707799985,ULvvLLwMwvLzALPzzLQzPwMMvQQQQQPkcikhjklsrsuvyvsuHGxADFJBKFNPHMQKLSONMNPROPSTTSTfagqvlagfmnlfggoaaoqffoffffflqaiitggwqqfqqqqooo_baabbaabBaaBbaab
1158,ndode02_01090,5,2,"[2, 2, 2]",46,2,14de43f0904b35839437ef3e26d903e0,41.160398707799985,ULvvLLwLwLwMPvwAwLQzPwLzAPQQQQQkcikhklsptstpvyvtCHxAEGJBGFNKIMSOPTMROPSQNPQTTRSfagqlaaagfmflfggaaoqffoffmafkqawidcooqalqqmfaga_baabbaabbaabbBbabaab
1159,ndode02_01091,5,4,[2],48,2,83b9f4b8b7a5d0eaa74bb69497e4f1cf,41.160398707799985,WLvvLPLvvzMALwvQwAQAzzAvMPQMAPQQQbfhklomtvtwoADDyzBwHFyEFJMKGLOHQJOMTRLTSRUTVVVRUUvaxvaaaacvcvaaavaacmaavxaaavvaeabxxacxaccaavaacva_baabbaababBbbaaBabBb
1160,ndode02_01092,5,2,"[2, 2, 2]",48,2,31f1d72dbce416f9cad9bcb887be9ad4,41.160398707799985,WLvvLPLvvzMALwvMwAQQzzAvMwQQAMQQQbfhklomtvtwoBFyzBwIGyEDGJMKHNLMNIQJRTSOUTRTVVVRUUvaxvaaaacvcvaavaacmaavxxaaavavaaeabxxxxvcccavvcva_baabbaabbaabaBBabaab
1161,ndode02_01093,3,1,"[2, 2, 2]",48,2,b55698f76ea5ef03a9cbf86a15b87a5f,41.160398707799985,WLvvLPLvvvMLMAvzMPMzPLQwMQvQQMQQQbfhklmtyoxvwwxuGCzAFGHDHLKMMOJOPJOSUKMNPRQTSTVUVVvaxvaaaaccvccxbaaaoacxvxvvccacxaxaxxccacvcccccvvv_baabbaabbaab
1162,ndode02_01094,5,2,"[2, 2, 2]",48,2,137a7cf6baea7e487aed51816532e3ca,41.160398707799985,WLvvLPLvvvMLMAvzMPMzPLAwMMAQQQPQQbfhklmtyoxvwwxuGCzAFGHEHLMMOOQQTJOSKRKSNPUTVVRUUVvaxvaaaaccvccxbaaaoacxxxvccvaaaaxaaxvccaaxxxccccc_baabbaabbaabbaabbaBb
1163,ndode02_01095,3,2,[2],48,2,292ef7b8c0e7643066ea6cd4dd36c1f4,41.160398707799985,WLvvLPLvvvMLMAvzMPMzPvQQAwAAQAQQQbfhklmtyoxvwwxuGCzAFGHHLPMNLMFONIJORKQSNRVVTSVUUUvaxvaaaaccvccxbaaaoacxxvvcvxcxavxxavcvcacxcxcccxc_baabbaabbBba
1164,ndode02_01096,4,3,[2],46,2,9804d9935b6436895dda6a5d29d9259d,41.160398707799985,ULvvLvLLAzzLvwzLQPMLPMMPzAQAQQQkcimnlokquwAswwGBvGBIMzDEDFDNIJMPSRNLPLTONRSQTRTfaaaaffavfagafaaoaageodvvfgsqabaarxoioqnovqqqgr_baabbaabbaababBa
1165,ndode02_01097,4,3,[2],46,2,21b0418a3e9d8ea2595f0bfb8b2ca5c8,41.160398707799985,ULvvLLMLwvzwzLLLPwzQvzLQQQQPQQQkcikhmklpsyvuFuFCEJxxGPPJILORJGIHHPSQRLTQNSRTSTQfagqagatgavwtwtieeoqqafffvfffofnooioofqrqqqqfqo_baabbBbabaabbaab
1166,ndode02_01098,4,1,"[2, 2, 4]",46,2,538ed17aeb465d5ca10cf2027f71def6,41.160398707799985,ULvvLvMLwwwvPzvQwQwLQMPLQPAwQQQkcihmnlkptvAvvFyuDEHLzzGHBCKLFNJKKMPJMOSTRSRQSTTfaqaaafaaaafataoaoaeoqcavfpdgfafgeaoexdfuhopabo_baabbaabbaabbaab
1167,ndode02_01099,4,1,"[2, 2, 4]",46,2,148c78566e5be5159a1290e3a1683554,41.160398707799985,ULvvLvLLAzPLvvzMMPzzQPPQPQLLQQQkcimnlokqruztBBBvHAIMyDEDFHGDNIPJMLNLSQRNTRSTSTRfaaaaffafvaafagoaageodvvfaogsqhaboxaaqcogqlkkod_baabbaabbaabbaab
1168,ndode02_01100,4,1,"[2, 2, 4]",45,2,538ed17aeb465d5ca10cf2027f71def6,41.160398707799985,TLvvLLMLwvAwzzvzAPQvzLAPQMQQQQQcikhmklopsxtEDEHDuwwFMMBFIDGGMPLSQNKPSOPONQRRSfagqagaatgattatflloqqafgofonooiwgraqoaaaaorlcg_baabbaabbaabbaab
1169,ndode02_01101,4,1,"[2, 2, 4]",45,2,148c78566e5be5159a1290e3a1683554,41.160398707799985,TLvvLvMLwwAvvzMMzMvPAMQMMQMQAQQcihmnlkpqzsBBxuxAMyyGCDHEFLIMJLHLNKQQKONPRRSRSfaqaaafafaafaaoaaeoqcvfaolrabatvteaaoatbvqwwid_baabbaabbaabbaab
1170,ndode02_01102,3,2,[4],46,2,40b885d730a593249b2f91d9dd75fb86,41.160398707799985,ULvvLALvwzMwzPPvMwzPLwQQwQPQPPQkcikgnmlotpyvAtyxuDGBIAGLNDFEMIHHKJPKRORSOQSRTTTfaffeftaafdotfcfoaafrqecfcffcoqodoadrwcacpiouws_baabbBbaBaaB
1171,ndode02_01103,4,3,[2],46,2,21334687a616f6348789db5bac69ddfe,41.160398707799985,ULvvALvLzPwwMvQzvvQPzPwMPAPQQQQkcgehoklsqmpprBBuHHCDGLLNCNFIGMQQSTPKKTQRSNOPRSTgaloellggckbfiulafwxjoaswrollsmmaamecfrwxoxvwgv_baabbabbbaabbaab
1172,ndode02_01104,3,2,[4],46,2,66e73052572e619dde838d95b4fb0811,41.160398707799985,ULvvLPMvzvLwLvMMMMLMQwAAAvMQQQQkbfhkjloprAADECwwyDCJCzJIBFLLNOOSKTSTOQNPPTNRRSRvaxgvaaxgvaaatbbdxxuqtlvccaeeaabgmsmxwxlfsbccuv_baabbaabbabb
1173,ndode02_01105,4,3,[2],46,2,fb07fe35241ac4d7b5b180526e95a43f,41.160398707799985,ULvvALvLzPwwMvQzLLQvPzAMvMQQQQQkcgehoklsqmpprBBuDEGGCLILCHNFIQPTOSMKNMPSPORTSRTgaloellggckbfiulgfafwovawftoelmatsuvcubduutgaat_baabbBbabBbabaab
1174,ndode02_01106,5,4,[2],46,2,c284469721d1e82de8d3329cd8e8d0d9,41.160398707799985,ULvvLvMLMvwvvAzMzLwAPQzQMQLQQQQkcihmnlqpqzsuzBIHKwOIEAANDEGFNOPPSLKQMMTLSRRTQSTfaqaaaaafogoawlawvaagoqvcffophoaqffwglafatatqqf_baabbaBbabbBbBbabaab
1175,ndode02_01107,4,3,[4],46,2,b51cc56097faa7bead58d20a1d785a39,41.160398707799985,ULvvLvMLwwAvzAwvMvvQQQAzAPQAQQQkcihmnlkpntzuvAuyyGHGMJKLEJKPDSKRSIRLQTRNNPPQQTTfaqaaafaagaqorooqbffoqqqlqfwvagttvtolamofqqglfg_baabbaabbaBbabBa
1176,ndode02_01108,4,3,[4],46,2,fa6844fc2b2bcbe48f6eb36230887d25,41.160398707799985,ULvvLvLvvvPMLLPPMvPQwMPQAPMPQQQkbfhxpvmvEyzEsszIwLIyIFGCCPOFNMORGQRSORSTPNSQTTQmmoaiagegcvgoarqbaqgqamgapqqteqacccincefgbedbbo_baabbaabBbabaBBa
1177,ndode02_01109,2,2,[2],48,2,7eec2634b005a78e8fe98cac6a05a793,41.160398707799985,WLvvALvzvLMPzzzAMwAzwQzPzzQAQQAQQbfiinnotmvoquuzBzyHADIHGJMLNPQJSQJOTMRNOSQTRUVUVVbbaefbgeceaoqqdeabaanaatmhpdptqaobgocfkkornbpeqec_baabbaab
1178,ndode02_01110,4,2,"[2, 4]",46,2,bcde463cbf6efb6ffa743472eea63fed,41.160398707799985,ULvvvvAwzvvAQzQLMzwvPMLQQQwQMQQkchnjquxvuzrBsptCsBGAJFOIMDELMHLQNNROPKSRRSTQSTTgoavaaagnokaffvqbuevnetgrffggvgorfhueejfdjvrnvf_baabbaabbaababBa
1179,ndode02_01111,4,1,"[2, 2, 8]",47,2,980cf2e7646b16c55721a7e481468bdb,41.160398707799985,VLvvLLAzwwwvwzvMwLzLQMMQMAQAQQPQccimhmnlkowBAtvvJyyFFOIDJMNKHQRLNLMKKMRSNTTQTSSUUfafqfaafakaqoaqomlfoatbfaqqtuaqaafqounaaawapffcm_baabbaabbaabbaab
1180,ndode02_01112,3,1,"[4, 12]",47,2,56433abb938e5a11a60fad19de9c6c91,41.160398707799985,VLvvLvLvwMAwzzPAzPvAQMzPQzLMQQQQcbfjmktorovuwBsxACzCByzADMGHOMIPHPQNTLRPUTOUQTSSUvavvfaalvllcaopsavacpuvvacobsgsfsasafecllajdbfla_baabbaabbaab
