id,name,cusps,betti,tets,solids,hash,volume,triangulation
72,ncubecld10_00069,1,2,21,10,af4321523f3ccca4d01f46f295567854,17.2248304029,vLvLvvPMwAwQQQQcgmoilnnqksrtstqruqtuunaakvafkpinhupdajsqdrc_baab(1,0)
73,ncubecld10_00070,1,4,24,10,c7921c69492de293adcc9768470c3fc4,17.224830403,yvLPvvLzwPwAMQQQQefgnmnrptmvqtxstusurwvxwxiavefravjbratfotwonhhvxgx_BaaB(1,0)
74,ncubecld10_00071,1,2,24,10,8421ba98ee4e8f32e3e47cec1e2742a8,17.224830403,yLLvwwvMLALPQPAQQcefgkoplqrvroustusuwxwvxxkkaxcaabbsbsnrtpcsmbpbfmg_baab(1,0)
75,ncubecld10_00072,1,2,24,10,95eb809aeb0ab21f5383e3b60348f897,17.2248304029,yvLvLvLLLLQQMAQQQdimnootslvprqtwuxstvswwxxhavhiimidsnlamxraabwnqumj_baCb(1,0)
76,ncubecld10_00073,1,1,25,10,767703dbb544a11485c513785b2192da,17.2248304029,zLvvLvPvvPAzQQQQQkbikisutpsutoyoqxxysxvwywvwhtffuthxddhcajmeagokvsemar_bBBa(1,0)
77,ncubecld10_00074,1,2,23,10,8eee6591e396a03d92bd1b13d19d471e,17.2248304029,xvLvAvPLvQMPPQMQcciflknlpomstqtuvvrssuwwwpvfpvanefbjoejvoopooweev_baab(1,0)
78,ncubecld10_00075,1,1,23,10,902d800868a1bdb4252a2c9ff0e77c98,17.224830403,xvvLLLzAvPQvQQQQchiknjkomtrmpvqswswvuwuvucdfeeocoeblkajbhbqmfvfeb_aBba(1,0)
79,ncubecld10_00076,1,1,21,10,95919f89913c2e505c79279d743d5f3b,17.224830403,vvvLLLLzwQQMAQQhjjknlosroqnrtqptursuugnapssagegwsikursbdvbx_BaaB(1,0)
80,ncubecld10_00077,1,1,24,10,1f368e36a88efd796cb3166de566adfc,17.224830403,yvLvLvwLMzvQQQQQQeihnrpmrrxwxqtvxustsvsuwweagehhmppaanammveeaegimkk_baab(1,0)
81,ncubecld10_00078,1,2,24,10,237114a74caafeeb7822313b6de5dc3d,17.224830403,yvLvLvMPvMMQPMQPQeihiljrtsquorvsutsqwvxwxxmagxvmaffctomrttjvsuxbirl_abBb(1,0)
82,ncubecld10_00079,1,2,24,10,76cb4ed32f4c062f9674be3dc494070f,17.2248304029,yLvLvMvLLwQPzQQQQcfkhkronppnuswxuvswtuxvwxwrxnbuarldufmkqsndnrpwtqu_BaaB(1,0)
83,ncubecld10_00080,1,2,22,10,9360ec749fd22710c308fe9ed86cc028,17.224830403,wvLvvLLQAwQvQQQkekiljnonnkqrpusuttvuvvtlwibilahhufasvnvpnallnn_BaaB(1,0)
84,ncubecld10_00081,1,2,23,10,3f1021e53f7bea47a5d5422c044678b5,17.224830403,xvLLvLzvQAAAPQMQccdhkookplnqrtrvtusvuvwwwtlgewubctokehtubxdebgfov_BaaB(1,0)
85,ncubecld10_00082,1,2,26,10,b2c0baa2462f8694c4e9878a05837c92,17.224830403,AvvLAvvwzvAQLQQQQQchfgiorwvuoxqtxxrsuyutzvzyzyahakaharrcvfbaexfbfgofcdnsx_bbBC(1,0)
86,ncubecld10_00083,1,1,24,10,542f95934c9373b6a44d34dead4bff8d,17.224830403,yvvLAvvwQvQQAMMQQhfgmnoqsustpsroutwxwxtvwxccacnachahancankqchnhnhcc_baab(1,0)
87,ncubecld10_00084,1,1,21,10,58b8c23320709706b0d96329ba7776a9,17.2248304029,vvLvLLzLAQzQPQQcihmnjkpqonoprtsusrtuuqhhirqcdffowadigblgcpe_BaaB(1,0)
88,ncubecld10_00085,1,1,22,10,7136e3c3fb1949a540d16ee1807fac55,17.2248304029,wvLLvvQLvLPQQQQkdglkilnvqorutsqvrrsutuvwcpkepmadakgaqdcfffwqff_BBab(1,0)
89,ncubecld10_00086,1,2,27,10,75c0908a2a2355c01fdd87e065735141,17.224830403,BvLLvLvvLAMLPQPQQQQcdhtllpounsxuqxruvtzAwAzyzyAtlgsutgavjtbpfvhcmrehpeuguxc_BadB(1,0)
90,ncubecld10_00087,1,1,23,10,fdeb18df7da3f103e6060268c915c211,17.2248304029,xvvLLvLvQvQAQQQQchgnmrpnkotpuwtsqvvwrutwvaqivqafrennwhugcsowfxxoo_BaaB(1,0)
91,ncubecld10_00088,1,2,22,10,b1b00ed4f0711009385d1633a70af976,17.224830403,wvvLvAvzAAMPQQQkgfhnlrploqvsvttprqvsuuujsaltqqahaegsaptwpiqwqa_cBDb(1,0)
92,ncubecld10_00089,1,2,23,10,504bf2df462257db79ec54bd9203a3f4,17.2248304029,xvLvLvvLQMPPPQQQceijormqlusmpwvruvruwtvtwmamajirffquxaitmnojjuqut_baab(1,0)
93,ncubecld10_00090,1,4,24,10,9e27da828cd3f2936f15a159b26bb024,17.224830403,yvLvAvvwvLQQQPQQQchiknmusqwrtpswvsvutxutxxdwavcbbldvclsgidannnjnncq_abbC(1,0)
